Potential applied (V);Time (s);WE(1).Current (A);Index;Current range
-0.84564208984375;454.127555853438;-1.79656982421875E-05;356;1 mA
-0.845489501953125;454.158073853361;-1.7852783203125E-05;357;1 mA
-0.8453369140625;454.188591853284;-1.751708984375E-05;358;1 mA
-0.845184326171875;454.219109853207;-1.7376708984375E-05;359;1 mA
-0.84503173828125;454.24962785313;-1.741943359375E-05;360;1 mA
-0.844879150390625;454.280145853053;-1.75201416015625E-05;361;1 mA
-0.8447265625;454.310663852976;-1.77734375E-05;362;1 mA
-0.844573974609375;454.341181852899;-1.75048828125E-05;363;1 mA
-0.84442138671875;454.371699852822;-1.75567626953125E-05;364;1 mA
-0.844268798828125;454.402217852745;-1.74530029296875E-05;365;1 mA
-0.8441162109375;454.432735852668;-1.728515625E-05;366;1 mA
-0.843963623046875;454.463253852591;-1.7449951171875E-05;367;1 mA
-0.84381103515625;454.493771852514;-1.74530029296875E-05;368;1 mA
-0.843658447265625;454.524289852436;-1.7352294921875E-05;369;1 mA
-0.843505859375;454.554807852359;-1.73309326171875E-05;370;1 mA
-0.843353271484375;454.585325852282;-1.70562744140625E-05;371;1 mA
-0.84320068359375;454.615843852205;-1.7266845703125E-05;372;1 mA
-0.843048095703125;454.646361852128;-1.75689697265625E-05;373;1 mA
-0.8428955078125;454.676879852051;-1.74835205078125E-05;374;1 mA
-0.842742919921875;454.707397851974;-1.71600341796875E-05;375;1 mA
-0.84259033203125;454.737915851897;-1.7034912109375E-05;376;1 mA
-0.842437744140625;454.76843385182;-1.69281005859375E-05;377;1 mA
-0.84228515625;454.798951851743;-1.7120361328125E-05;378;1 mA
-0.842132568359375;454.829469851666;-1.737060546875E-05;379;1 mA
-0.84197998046875;454.859987851589;-1.724853515625E-05;380;1 mA
-0.841827392578125;454.890505851512;-1.715087890625E-05;381;1 mA
-0.8416748046875;454.921023851435;-1.6619873046875E-05;382;1 mA
-0.841522216796875;454.951541851358;-1.66412353515625E-05;383;1 mA
-0.84136962890625;454.982059851281;-1.65496826171875E-05;384;1 mA
-0.841217041015625;455.012577851204;-1.70013427734375E-05;385;1 mA
-0.841064453125;455.043095851127;-1.68212890625E-05;386;1 mA
-0.840911865234375;455.07361385105;-1.6693115234375E-05;387;1 mA
-0.84075927734375;455.104131850973;-1.67022705078125E-05;388;1 mA
-0.840606689453125;455.134649850895;-1.707763671875E-05;389;1 mA
-0.8404541015625;455.165167850818;-1.7236328125E-05;390;1 mA
-0.840301513671875;455.195685850741;-1.70989990234375E-05;391;1 mA
-0.84014892578125;455.226203850664;-1.6778564453125E-05;392;1 mA
-0.839996337890625;455.256721850587;-1.67449951171875E-05;393;1 mA
-0.83984375;455.28723985051;-1.6455078125E-05;394;1 mA
-0.839691162109375;455.317757850433;-1.65374755859375E-05;395;1 mA
-0.83953857421875;455.348275850356;-1.6741943359375E-05;396;1 mA
-0.839385986328125;455.378793850279;-1.6802978515625E-05;397;1 mA
-0.8392333984375;455.409311850202;-1.67022705078125E-05;398;1 mA
-0.839080810546875;455.439829850125;-1.66046142578125E-05;399;1 mA
-0.83892822265625;455.470347850048;-1.6595458984375E-05;400;1 mA
-0.838775634765625;455.500865849971;-1.649169921875E-05;401;1 mA
