Potential applied (V);Time (s);WE(1).Current (A);Scan;Index;Q+;Q-;Current range;User events
-0.699920654296875;318.059743196976;-3.2977294921875E-05;3;1095;0.0051759630208835;-0.00128811621107161;1 mA;
-0.7049560546875;318.311513196341;-3.34869384765625E-05;3;1096;0.0051759630208835;-0.00128811621107161;1 mA;
-0.709991455078125;318.563283195705;-3.4027099609375E-05;3;1097;0.0051759630208835;-0.00128811621107161;1 mA;
-0.71502685546875;318.815053195069;-3.4228515625E-05;3;1098;0.0051759630208835;-0.00128811621107161;1 mA;
-0.720062255859375;319.066823194434;-3.46893310546875E-05;3;1099;0.0051759630208835;-0.00128811621107161;1 mA;
-0.72509765625;319.318593193798;-3.56201171875E-05;3;1100;0.0051759630208835;-0.00128811621107161;1 mA;
-0.730133056640625;319.570363193162;-3.61419677734375E-05;3;1101;0.0051759630208835;-0.00128811621107161;1 mA;
-0.73516845703125;319.822133192527;-3.66302490234375E-05;3;1102;0.0051759630208835;-0.00128811621107161;1 mA;
-0.740203857421875;320.073903191891;-3.7042236328125E-05;3;1103;0.0051759630208835;-0.00128811621107161;1 mA;
-0.7452392578125;320.325673191255;-3.75518798828125E-05;3;1104;0.0051759630208835;-0.00128811621107161;1 mA;
-0.750274658203125;320.57744319062;-3.8323974609375E-05;3;1105;0.0051759630208835;-0.00128811621107161;1 mA;
-0.75531005859375;320.829213189984;-3.92669677734375E-05;3;1106;0.0051759630208835;-0.00128811621107161;1 mA;
-0.760345458984375;321.080983189348;-3.9666748046875E-05;3;1107;0.0051759630208835;-0.00128811621107161;1 mA;
-0.765380859375;321.332753188713;-4.03289794921875E-05;3;1108;0.0051759630208835;-0.00128811621107161;1 mA;
-0.770416259765625;321.584523188077;-4.05792236328125E-05;3;1109;0.0051759630208835;-0.00128811621107161;1 mA;
-0.77545166015625;321.836293187441;-4.16015625E-05;3;1110;0.0051759630208835;-0.00128811621107161;1 mA;
-0.780487060546875;322.088063186806;-4.21142578125E-05;3;1111;0.0051759630208835;-0.00128811621107161;1 mA;
-0.7855224609375;322.33983318617;-4.3011474609375E-05;3;1112;0.0051759630208835;-0.00128811621107161;1 mA;
-0.790557861328125;322.591603185535;-4.33624267578125E-05;3;1113;0.0051759630208835;-0.00128811621107161;1 mA;
-0.79559326171875;322.843373184899;-4.3853759765625E-05;3;1114;0.0051759630208835;-0.00128811621107161;1 mA;
-0.800628662109375;323.095143184263;-4.49615478515625E-05;3;1115;0.0051759630208835;-0.00128811621107161;1 mA;
-0.8056640625;323.346913183628;-4.51934814453125E-05;3;1116;0.0051759630208835;-0.00128811621107161;1 mA;
-0.810699462890625;323.598683182992;-4.5806884765625E-05;3;1117;0.0051759630208835;-0.00128811621107161;1 mA;
-0.81573486328125;323.850453182356;-4.68597412109375E-05;3;1118;0.0051759630208835;-0.00128811621107161;1 mA;
-0.820770263671875;324.102223181721;-4.75311279296875E-05;3;1119;0.0051759630208835;-0.00128811621107161;1 mA;
