Potential applied (V);Time (s);WE(1).Current (A);Index;Current range
-0.009918212890625;375.966217050777;-0.000762939453125;5833;1 mA
-0.009765625;375.9967350507;-0.0007611083984375;5834;1 mA
-0.009613037109375;376.027253050622;-0.00075958251953125;5835;1 mA
-0.00946044921875;376.057771050545;-0.00075775146484375;5836;1 mA
-0.009307861328125;376.088289050468;-0.0007562255859375;5837;1 mA
-0.0091552734375;376.118807050391;-0.0007550048828125;5838;1 mA
-0.009002685546875;376.149325050314;-0.000753173828125;5839;1 mA
-0.00885009765625;376.179843050237;-0.00075103759765625;5840;1 mA
-0.008697509765625;376.21036105016;-0.00074859619140625;5841;1 mA
-0.008544921875;376.240879050083;-0.0007464599609375;5842;1 mA
-0.008392333984375;376.271397050006;-0.00074462890625;5843;1 mA
-0.00823974609375;376.301915049929;-0.0007421875;5844;1 mA
-0.008087158203125;376.332433049852;-0.00074005126953125;5845;1 mA
-0.0079345703125;376.362951049775;-0.0007373046875;5846;1 mA
-0.007781982421875;376.393469049698;-0.00073455810546875;5847;1 mA
-0.00762939453125;376.423987049621;-0.000732421875;5848;1 mA
-0.007476806640625;376.454505049544;-0.0007305908203125;5849;1 mA
-0.00732421875;376.485023049467;-0.000728759765625;5850;1 mA
-0.007171630859375;376.51554104939;-0.00072662353515625;5851;1 mA
-0.00701904296875;376.546059049313;-0.0007244873046875;5852;1 mA
-0.006866455078125;376.576577049236;-0.00072235107421875;5853;1 mA
-0.0067138671875;376.607095049158;-0.00072052001953125;5854;1 mA
-0.006561279296875;376.637613049081;-0.0007183837890625;5855;1 mA
-0.00640869140625;376.668131049004;-0.0007171630859375;5856;1 mA
-0.006256103515625;376.698649048927;-0.0007147216796875;5857;1 mA
-0.006103515625;376.72916704885;-0.00071258544921875;5858;1 mA
-0.005950927734375;376.759685048773;-0.00071044921875;5859;1 mA
-0.00579833984375;376.790203048696;-0.00070831298828125;5860;1 mA
-0.005645751953125;376.820721048619;-0.00070556640625;5861;1 mA
-0.0054931640625;376.851239048542;-0.00070343017578125;5862;1 mA
-0.005340576171875;376.881757048465;-0.00070098876953125;5863;1 mA
-0.00518798828125;376.912275048388;-0.00069915771484375;5864;1 mA
-0.005035400390625;376.942793048311;-0.00069671630859375;5865;1 mA
-0.0048828125;376.973311048234;-0.0006951904296875;5866;1 mA
-0.004730224609375;377.003829048157;-0.00069305419921875;5867;1 mA
-0.00457763671875;377.03434704808;-0.0006915283203125;5868;1 mA
-0.004425048828125;377.064865048003;-0.000689697265625;5869;1 mA
-0.0042724609375;377.095383047926;-0.0006878662109375;5870;1 mA
-0.004119873046875;377.125901047849;-0.00068572998046875;5871;1 mA
-0.00396728515625;377.156419047772;-0.00068389892578125;5872;1 mA
-0.003814697265625;377.186937047695;-0.00068145751953125;5873;1 mA
-0.003662109375;377.217455047617;-0.00067901611328125;5874;1 mA
-0.003509521484375;377.24797304754;-0.00067718505859375;5875;1 mA
-0.00335693359375;377.278491047463;-0.000675048828125;5876;1 mA
-0.003204345703125;377.309009047386;-0.000672607421875;5877;1 mA
-0.0030517578125;377.339527047309;-0.00067108154296875;5878;1 mA
-0.002899169921875;377.370045047232;-0.0006683349609375;5879;1 mA
-0.00274658203125;377.400563047155;-0.00066619873046875;5880;1 mA
-0.002593994140625;377.431081047078;-0.00066436767578125;5881;1 mA
-0.00244140625;377.461599047001;-0.00066192626953125;5882;1 mA
-0.002288818359375;377.492117046924;-0.00065948486328125;5883;1 mA
-0.00213623046875;377.522635046847;-0.00065673828125;5884;1 mA
-0.001983642578125;377.55315304677;-0.000654296875;5885;1 mA
-0.0018310546875;377.583671046693;-0.00065216064453125;5886;1 mA
-0.001678466796875;377.614189046616;-0.0006500244140625;5887;1 mA
-0.00152587890625;377.644707046539;-0.000648193359375;5888;1 mA
-0.001373291015625;377.675225046462;-0.0006463623046875;5889;1 mA
-0.001220703125;377.705743046385;-0.00064422607421875;5890;1 mA
-0.001068115234375;377.736261046308;-0.00064239501953125;5891;1 mA
-0.00091552734375;377.766779046231;-0.00064056396484375;5892;1 mA
-0.000762939453125;377.797297046154;-0.0006378173828125;5893;1 mA
-0.0006103515625;377.827815046076;-0.00063568115234375;5894;1 mA
-0.000457763671875;377.858333045999;-0.000633544921875;5895;1 mA
-0.00030517578125;377.888851045922;-0.00063140869140625;5896;1 mA
-0.000152587890625;377.919369045845;-0.00062957763671875;5897;1 mA
0;377.949887045768;-0.00062713623046875;5898;1 mA
0.000152587890625;377.980405045691;-0.000625;5899;1 mA
0.00030517578125;378.010923045614;-0.00062255859375;5900;1 mA
0.000457763671875;378.041441045537;-0.00062042236328125;5901;1 mA
0.0006103515625;378.07195904546;-0.000618896484375;5902;1 mA
0.000762939453125;378.102477045383;-0.00061676025390625;5903;1 mA
0.00091552734375;378.132995045306;-0.00061492919921875;5904;1 mA
